ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0008610	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	lipid biosynthetic process	[4]	[Group10]	88	41.121494	0.001649709910457266	0.027180934715153048	{Group10=0.0010734305453680981}	{Group10=0.0017443246362231594}	[Rv0111, Rv0221, Rv0228, Rv0295c, Rv0466, Rv0669c, Rv0785, Rv0895, Rv1125, Rv1506c, Rv1565c, Rv2611c, Rv2953, Rv2957, Rv3032, Rv3377c, Rv3378c, Rv3382c, Rv3631, accD2, accD6, acpM, acpS, aldC, cdh, cdsA, drrB, embC, fabG1, fabG4, fabH, fadD22, fadD30, fadD31, fadD34, fadD6, fbpC, glfT2, gpdA2, grcC1, hadC, htdX, idsA1, idsA2, idsB, inhA, ispE, kasA, kasB, mbtE, mbtF, mbtM, mgtA, mmpL3, mmpL7, mptA, nrp, papA5, pgsA1, pgsA2, phyA, pimA, pknA, pknB, pknF, pks1, pks12, pks15, pks17, pks5, pks6, pks7, pks8, pks9, plsB1, pmmA, ppm1, ppsA, ppsB, ppsC, ppsD, sapM, suhB, tesA, tgs3, ubiA, ufaA1, umaA]	[Rv0111, Rv0221, Rv0228, Rv0295c, Rv0466, Rv0517, Rv0669c, Rv0769, Rv0785, Rv0895, Rv1086, Rv1106c, Rv1125, Rv1254, Rv1372, Rv1373, Rv1425, Rv1506c, Rv1533, Rv1565c, Rv1760, Rv1856c, Rv1894c, Rv2001, Rv2181, Rv2182c, Rv2252, Rv2267c, Rv2285, Rv2361c, Rv2449c, Rv2484c, Rv2611c, Rv2953, Rv2957, Rv2958c, Rv2959c, Rv2962c, Rv3026c, Rv3032, Rv3087, Rv3371, Rv3377c, Rv3378c, Rv3382c, Rv3480c, Rv3548c, Rv3631, Rv3683, Rv3720, Rv3740c, Rv3779, Rv3814c, Rv3815c, Rv3816c, accA3, accD2, accD3, accD6, acpM, acpS, aldC, cdh, cdsA, cmaA1, cmaA2, cyp51, desA1, desA2, desA3, drrB, dxr, dxs1, dxs2, embC, erg3, fabD, fabG1, fabG2, fabG4, fabH, fadB2, fadD1, fadD13, fadD15, fadD17, fadD19, fadD21, fadD22, fadD23, fadD24, fadD25, fadD26, fadD28, fadD29, fadD30, fadD31, fadD32, fadD34, fadD6, fadD9, fas, fbpC, fcoT, gcpE, glfT2, glmU, gpdA1, gpdA2, grcC1, grcC2, hadC, hddA, hsaA, hsaB, hsaD, htdX, htdZ, idi, idsA1, idsA2, idsB, impA, inhA, ino1, ispD, ispE, ispF, kasA, kasB, kshA, kshB, kstD, lipA, lipB, lpqW, lysX, lytB2, mas, mbtB, mbtC, mbtE, mbtF, mbtL, mbtM, mgtA, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, mmpL7, mmpL8, mptA, nrp, papA1, papA2, papA3, papA5, pcaA, pckA, pgsA1, pgsA2, pgsA3, phoP, phyA, pimA, pimB, pimE, pknA, pknB, pknD, pknE, pknF, pknH, pknL, pks1, pks10, pks11, pks12, pks13, pks15, pks16, pks17, pks2, pks3, pks5, pks6, pks7, pks8, pks9, plsB1, plsB2, plsC, pmmA, ppm1, ppsA, ppsB, ppsC, ppsD, ppsE, psd, pssA, rfe, sapM, suhB, tesA, tgs1, tgs2, tgs3, tgs4, ubiA, ufaA1, umaA]	TRUE
GO:0009060	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	aerobic respiration	[6]	[Group11]	22	55.0	0.001874133860102422	0.029475014345247186	{Group11=0.0022483838291969946}	{Group11=0.0032476655310623255}	[Rv0247c, ctaC, ctaD, fum, gabD2, gltA2, lpdC, mdh, mqo, nuoB, nuoG, nuoH, nuoI, nuoK, nuoL, nuoM, nuoN, prpC, sdhA, sdhB, sucC, sucD]	[Rv0083, Rv0247c, Rv1248c, Rv2454c, Rv2455c, acn, citA, ctaC, ctaD, ctaE, cydA, cydB, frdB, fum, gabD1, gabD2, glcB, gltA2, icd1, icd2, icl1, lpdC, mdh, mqo, ndh, nuoB, nuoG, nuoH, nuoI, nuoK, nuoL, nuoM, nuoN, prpC, prpD, sdhA, sdhB, sdhC, sucC, sucD]	FALSE
GO:0009066	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	aspartate family amino acid metabolic process	[5, 6, 8]	[Group00]	21	58.333332	8.513480924864807E-4	0.021040460000023024	{Group00=8.513480924864807E-4}	{Group00=0.00221350504046485}	[Rv1059, Rv1718, Rv2294, Rv2522c, Rv3015c, ansA, ask, dapC, dapD, folD, ilvA, lysA, mapA, mapB, metB, nadA, nadB, sahH, thrA, thrB, thrC]	[Rv0535, Rv1059, Rv1718, Rv2294, Rv2522c, Rv3015c, ansA, asd, ask, asnB, dapA, dapB, dapC, dapD, dapE, dapF, folD, ilvA, ilvE, lysA, mapA, mapB, metA, metB, metC, metE, metH, metZ, mmuM, mtn, nadA, nadB, sahH, thrA, thrB, thrC]	TRUE
GO:0015453	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	oxidoreduction-driven active transmembrane transporter activity	[6, 8]	[Group11]	14	73.68421	2.0870849260486315E-4	0.008023682049031405	{Group11=0.0022483838291969946}	{Group11=0.0032476655310623255}	[Rv2199c, ctaC, ctaD, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN]	[Rv0083, Rv2199c, ctaC, ctaD, ctaE, hycE, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN, qcrB, qcrC]	TRUE
GO:0015695	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	organic cation transport	[5, 6]	[Group09]	8	88.888885	6.669516750069525E-4	0.01775117535018504	{Group09=6.404424965139221E-5}	{Group09=2.775250818226996E-4}	[Rv1457c, drrA, drrB, drrC, proV, proW, proX, proZ]	[Rv1457c, Rv1686c, drrA, drrB, drrC, proV, proW, proX, proZ]	TRUE
GO:0015833	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	peptide transport	[5, 6]	[Group03]	9	81.818184	9.192163041158968E-4	0.018708755366123545	{Group03=9.192163041158968E-4}	{Group03=0.001991635325584443}	[Rv2395, Rv2585c, cstA, dppA, dppD, oppA, oppB, oppC, oppD]	[Rv2395, Rv2585c, cstA, cydC, dppA, dppD, lpqW, oppA, oppB, oppC, oppD]	TRUE
GO:0016043	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular component organization	[3]	[Group12]	95	48.71795	2.0099584501108216E-7	6.954456237383443E-5	{Group12=3.820644774413166E-6}	{Group12=4.966838206737116E-5}	[Rv0526, Rv0528, Rv1021, Rv1251c, Rv1410c, Rv1478, Rv1626, Rv2147c, Rv2525c, Rv2553c, Rv2719c, Rv2864c, Rv2949c, Rv2952, Rv2953, Rv3201c, Rv3202c, Rv3649, Rv3673c, Rv3717, Rv3807c, Rv3910, Rv3921c, accD4, aftA, aftB, aftC, aftD, aroG, bacA, ccdA, ccsA, cspA, dacB1, dacB2, ddlA, dnaB, dprE2, drrB, embA, embB, embC, engA, ercc3, fbpB, fbpC, frr, ftsQ, ftsZ, glfT2, gyrA, helZ, hupB, kdtB, lppX, lpqI, mfd, mmpL3, mmpL7, murI, papA5, pbpA, pbpB, pknF, pks1, pks12, pks17, pks5, pks6, pks7, pks8, pks9, ponA1, ppsA, ppsB, ppsC, ppsD, priA, recB, recC, recD, recG, rhlE, ripA, rodA, rplV, rpsS, ruvA, ruvB, smc, tesA, topA, typA, ubiA, ufaA1]	[Rv0192, Rv0526, Rv0528, Rv0805, Rv0811c, Rv1021, Rv1251c, Rv1288, Rv1410c, Rv1433, Rv1461, Rv1462, Rv1465, Rv1478, Rv1626, Rv2147c, Rv2204c, Rv2418c, Rv2420c, Rv2525c, Rv2553c, Rv2559c, Rv2719c, Rv2816c, Rv2817c, Rv2842c, Rv2864c, Rv2877c, Rv2949c, Rv2952, Rv2953, Rv2959c, Rv3201c, Rv3202c, Rv3312A, Rv3627c, Rv3649, Rv3673c, Rv3712, Rv3717, Rv3780, Rv3789, Rv3807c, Rv3821, Rv3910, Rv3915, Rv3921c, accD4, aftA, aftB, aftC, aftD, argA, argR, aroG, bacA, ccdA, ccsA, clpX, cmaA2, cobQ2, corA, cspA, cspB, dacB1, dacB2, ddlA, deaD, dinG, dipZ, dnaB, dprE1, dprE2, drrB, embA, embB, embC, engA, era, ercc3, fadD26, fadD28, fadD32, fbpA, fbpB, fbpC, fbpD, frr, ftsQ, ftsW, ftsZ, fusA1, fusA2, glf, glfT1, glfT2, glgA, glgB, glgC, glmU, glnA3, groEL1, gyrA, gyrB, hbhA, helZ, hupB, infC, iscS, kdtB, kshA, ldtA, ldtB, lipX, lppX, lpqI, lpqN, lpqR, lprQ, mas, mbtC, menB, mfd, mmpL3, mmpL7, mmpL8, mrp, mscL, murA, murB, murC, murD, murE, murF, murG, murI, murX, narJ, narX, nusA, nusB, nusG, papA1, papA2, papA5, pbpA, pbpB, pknF, pks1, pks10, pks11, pks12, pks13, pks17, pks2, pks5, pks6, pks7, pks8, pks9, ponA1, ppsA, ppsB, ppsC, ppsD, ppsE, prfA, prfB, priA, prsA, recB, recC, recD, recG, rfe, rhlE, ripA, rodA, rplT, rplV, rplW, rpsG, rpsK, rpsS, ruvA, ruvB, smc, tesA, topA, treS, typA, ubiA, ufaA1, uvrD1, uvrD2]	TRUE
GO:0016796	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	[8, 9]	[Group13]	9	75.0	0.002639966439280502	0.03513186107657899	{Group13=4.991342373538522E-6}	{Group13=3.244372542800039E-5}	[Rv2681, Rv2752c, ligD, recB, recC, recD, xseA, xseB, xthA]	[Rv2681, Rv2752c, gpsI, ligD, orn, recB, recC, recD, rphA, xseA, xseB, xthA]	FALSE
GO:0019752	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	carboxylic acid metabolic process	[5]	[Group04]	155	37.897312	0.0023661932272113196	0.034112619025629856	{Group04=0.0023661932272113196}	{Group04=0.0030760511953747153}	[Rv0161, Rv0466, Rv0669c, Rv0694, Rv1059, Rv1129c, Rv1716, Rv1718, Rv1769, Rv1885c, Rv2294, Rv2522c, Rv2859c, Rv2949c, Rv2983, Rv3015c, Rv3137, Rv3329, Rv3382c, accD2, accD6, aceE, ackA, acpM, acpS, aldC, alr, amiB1, ansA, argS, aroE, aroG, ask, bioB, bioD, bioF1, cfp21, cobB, cobQ1, cysE, cysK1, dapC, dapD, echA18, echA21, echA8, echA9, egtD, eno, entC, fabG1, fabG4, fabH, fadA3, fadB3, fadD10, fadD11, fadD22, fadD30, fadD31, fadD34, fadD6, fadD7, fadD8, fadE20, fbiA, fbiB, folD, folK, fum, gadB, gap, gcvT, gdh, glnA2, glnA4, gltS, gnd2, guaA, hadB, hadC, hemA, hisS, htdX, htdY, ilvA, ilvC, ilvX, inhA, ispE, kasA, kasB, leuC, leuD, lpdC, ltp1, lysA, mapA, mapB, mbtE, mbtF, mbtM, mdh, metB, metS, mez, mhpE, mmpL3, nadA, nadB, nadC, nrp, oxcA, pca, pgk, pheS, pheT, pknA, pknB, pks1, pks12, pks15, pks17, pks5, pks6, pks7, pks8, pks9, plsB1, ppsA, ppsB, ppsC, ppsD, priA, proA, proC, prpC, sahH, serB2, serS, snoP, tesB2, thrA, thrB, thrC, thrS, tpi, trpA, trpB, trpC, trpD, trpS, tyrS, ufaA1, umaA]	[PE_PGRS11, Rv0100, Rv0161, Rv0260c, Rv0466, Rv0535, Rv0669c, Rv0694, Rv0769, Rv0812, Rv0843, Rv0859, Rv0914c, Rv0948c, Rv1005c, Rv1059, Rv1129c, Rv1188, Rv1248c, Rv1372, Rv1414, Rv1533, Rv1627c, Rv1683, Rv1716, Rv1718, Rv1769, Rv1771, Rv1856c, Rv1867, Rv1885c, Rv1894c, Rv1897c, Rv2001, Rv2141c, Rv2294, Rv2499c, Rv2522c, Rv2573, Rv2859c, Rv2949c, Rv2983, Rv3015c, Rv3075c, Rv3137, Rv3230c, Rv3329, Rv3382c, Rv3538, Rv3548c, Rv3684, aao, accA1, accA3, accD1, accD2, accD3, accD6, aceAa, aceAb, aceE, ackA, acn, acpM, acpS, acs, alaS, ald, aldC, alr, amiB1, ansA, arcA, argA, argB, argC, argD, argF, argG, argH, argJ, argR, argS, aroA, aroB, aroD, aroE, aroF, aroG, aroK, asd, ask, asnB, aspB, aspS, bioA, bioB, bioD, bioF1, bkdA, bkdB, carA, carB, cbs, cfp21, citE, cmaA1, cmaA2, cobB, cobQ1, cobQ2, csd, cyp124, cysE, cysH, cysK1, cysK2, cysM, cysO, cysS1, dapA, dapB, dapC, dapD, dapE, dapF, desA1, desA2, desA3, dfp, dfrA, dlaT, dxr, dxs1, dxs2, echA12, echA13, echA14, echA17, echA18, echA2, echA20, echA21, echA4, echA6, echA8, echA9, egtC, egtD, eno, entC, fabD, fabG1, fabG2, fabG4, fabH, fadA3, fadA4, fadA5, fadB, fadB2, fadB3, fadD1, fadD10, fadD11, fadD13, fadD15, fadD17, fadD19, fadD21, fadD22, fadD23, fadD24, fadD25, fadD26, fadD28, fadD29, fadD30, fadD31, fadD32, fadD34, fadD35, fadD6, fadD7, fadD8, fadD9, fadE20, fadE28, fadE29, fadE5, fadE7, fas, fba, fbiA, fbiB, fbiC, fcoT, folB, folC, folD, folK, folP1, frdD, fum, gabT, gadB, gap, garA, gatB, gatC, gcpE, gcvB, gcvH, gcvT, gdh, glcB, glmS, glnA1, glnA2, glnA3, glnA4, glnE, gltB, gltD, gltS, glyA1, glyA2, glyS, gnd1, gnd2, gpm1, guaA, hadB, hadC, hemA, hisB, hisC1, hisC2, hisD, hisE, hisF, hisG, hisH, hisI, hisS, hsaF, htdX, htdY, htdZ, icd1, icd2, icl1, ileS, ilvA, ilvB1, ilvB2, ilvC, ilvD, ilvE, ilvG, ilvN, ilvX, inhA, ispD, ispE, ispF, kasA, kasB, lat, leuA, leuB, leuC, leuD, leuS, lipA, lipB, lipV, lldD2, lpdC, ltp1, ltp4, lysA, lysS, lysX, lytB2, mapA, mapB, mas, mbtB, mbtC, mbtE, mbtF, mbtI, mbtL, mbtM, mdh, mec, metA, metB, metC, metE, metH, metS, metZ, mez, mhpE, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, mmsA, mmsB, mmuM, moeB1, mshC, mtn, mutA, mutB, nadA, nadB, nadC, nrp, oxcA, panB, panC, panD, pca, pcaA, pckA, pfkA, pfkB, pgi, pgk, pheA, pheS, pheT, pknA, pknB, pknD, pknE, pknG, pknJ, pknL, pks1, pks10, pks11, pks12, pks13, pks15, pks16, pks17, pks2, pks3, pks5, pks6, pks7, pks8, pks9, plsB1, plsB2, ppdK, ppsA, ppsB, ppsC, ppsD, ppsE, priA, proA, proB, proC, proS, prpC, prpD, purF, purQ, pykA, pyrB, pyrG, rocA, sahH, serA1, serA2, serB2, serC, serS, snoP, snzP, sseB, tesB1, tesB2, thrA, thrB, thrC, thrS, tpi, trpA, trpB, trpC, trpD, trpE, trpG, trpS, tyrA, tyrS, udgA, ufaA1, umaA, valS]	TRUE
GO:0022402	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cell cycle process	[2, 3]	[Group05]	6	100.0	0.0010288932121330328	0.018736686915685755	{Group05=0.0010288932121330328}	{Group05=0.0019108016796756323}	[Rv2147c, Rv2522c, ftsQ, ftsZ, scpB, smc]	[Rv2147c, Rv2522c, ftsQ, ftsZ, scpB, smc]	TRUE
