ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0009408	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to heat	[3, 4]	[Group07]	6	37.5	3.0581528066346174E-4	0.0030581528066346174	{Group07=0.0011908891860816914}	{Group07=0.002143600534947045}	[clgR, clpB, dnaK, groEL2, sigB, sigE]	[clgR, clpB, dnaJ1, dnaJ2, dnaK, groEL1, groEL2, groES, hspX, htpG, rshA, sigB, sigC, sigD, sigE, sigH]	TRUE
GO:0009892	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	negative regulation of metabolic process	[2, 3, 4]	[Group10]	13	16.25	0.0014368262186417236	0.007982367881342909	{Group10=0.08012101850347639}	{Group10=0.08012101850347639}	[Rv0079, Rv0190, Rv0792c, blaI, csoR, higA, ideR, mazF6, mprA, phoY2, vapB2, whiB1, zur]	[Rv0079, Rv0190, Rv0792c, Rv1353c, Rv1719, Rv1766, Rv1773c, Rv1985c, Rv2011c, Rv2166c, Rv2420c, Rv2477c, Rv2989, Rv3098A, Rv3241c, Rv3364c, Rv3642c, blaI, crp, csoR, cspA, cspB, ethR, furA, garA, gpsI, higA, hrcA, hspR, ideR, lexA, mazF1, mazF2, mazF3, mazF4, mazF5, mazF6, mazF7, mazF9, mce2R, mce3R, mprA, nrdR, phoP, phoY1, phoY2, pknA, pknB, pknD, pknE, pknF, pknL, pstP, relG, relK, rpfA, rpfB, rpfC, rpfD, rpfE, rplM, rsbW, rshA, rskA, rslA, sirR, topA, uvrA, uvrD1, vapB2, vapC11, vapC2, vapC22, vapC47, whiB1, whiB2, whiB3, whiB4, whiB7, zur]	FALSE
GO:0010035	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to inorganic substance	[3]	[Group06]	19	33.333332	5.887932989437077E-10	4.415949742077808E-8	{Group06=5.887932989437077E-10}	{Group06=5.2991396904933694E-9}	[Rv0190, Rv1760, Rv2642, bfrA, cadI, cmtR, csoR, ctpG, dnaK, glnE, hsp, kmtR, lpqS, mymT, sigE, smtB, trxB1, whiB1, zur]	[Rv0190, Rv0221, Rv0430, Rv0895, Rv1125, Rv1425, Rv1760, Rv2285, Rv2484c, Rv2642, Rv3087, Rv3224, Rv3371, Rv3480c, Rv3740c, acn, bfrA, cadI, cmtR, csoR, ctpG, ctpV, dnaK, furA, glnE, hsp, hspX, htpG, katG, kmtR, lpqS, lsr2, mntH, mpa, mshD, mymT, narG, narH, pafA, ppiA, sigA, sigC, sigE, sigG, sigJ, sigM, smtB, sodA, sodC, tgs1, tgs2, tgs3, tgs4, trxB1, tuf, whiB1, zur]	FALSE
GO:0010038	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to metal ion	[4]	[Group06]	13	56.52174	1.3066735559434874E-10	1.960010333915231E-8	{Group06=5.887932989437077E-10}	{Group06=5.2991396904933694E-9}	[Rv0190, Rv2642, bfrA, cadI, cmtR, csoR, ctpG, dnaK, kmtR, lpqS, mymT, smtB, zur]	[Rv0190, Rv0430, Rv2642, Rv3224, acn, bfrA, cadI, cmtR, csoR, ctpG, ctpV, dnaK, furA, hspX, kmtR, lpqS, lsr2, mntH, mymT, ppiA, smtB, tuf, zur]	TRUE
GO:0010043	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to zinc ion	[5]	[Group00]	3	100.0	2.644813439932702E-4	0.003306016799915877	{Group00=2.644813439932702E-4}	{Group00=7.934440319798105E-4}	[mymT, smtB, zur]	[mymT, smtB, zur]	TRUE
GO:0010106	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular response to iron ion starvation	[5, 6, 7, 9, 11]	[Group09]	4	28.571428	0.010050612260654481	0.0376897959774543	{Group09=8.733867773841133E-5}	{Group09=3.93024049822851E-4}	[Rv3402c, irtA, mbtB, mbtI]	[Rv0560c, Rv1875, Rv3402c, eccA3, hupB, irtA, irtB, mbtA, mbtB, mbtI, pckA, pks2, tcrX, viuB]	FALSE
GO:0010467	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	gene expression	[4]	[Group10]	38	8.962264	0.01544441320762392	0.047278815941705875	{Group10=0.08012101850347639}	{Group10=0.08012101850347639}	[Rv0079, Rv0135c, Rv0190, Rv0208c, Rv0232, Rv0273c, Rv0275c, Rv0767c, Rv0792c, Rv2640c, Rv2642, Rv3160c, Rv3249c, Rv3830c, alkA, blaI, clgR, cmtR, csoR, dnaK, ftsH, higA, ideR, kmtR, mazE6, mazF6, mprA, prfB, proS, rpmH, rseA, sigB, sigE, smtB, vapB1, vapB2, whiB1, zur]	[Rv0042c, Rv0043c, Rv0067c, Rv0078, Rv0079, Rv0081, Rv0104, Rv0135c, Rv0144, Rv0158, Rv0190, Rv0195, Rv0208c, Rv0232, Rv0235c, Rv0238, Rv0258c, Rv0260c, Rv0273c, Rv0275c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0330c, Rv0339c, Rv0377, Rv0380c, Rv0386, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0485, Rv0494, Rv0576, Rv0653c, Rv0658c, Rv0674, Rv0691c, Rv0737, Rv0767c, Rv0775, Rv0792c, Rv0802c, Rv0804, Rv0818, Rv0825c, Rv0828c, Rv0880, Rv0881, Rv0890c, Rv0918, Rv0958, Rv0998, Rv1003, Rv1019, Rv1049, Rv1129c, Rv1140, Rv1152, Rv1167c, Rv1219c, Rv1230c, Rv1255c, Rv1287, Rv1301, Rv1339, Rv1353c, Rv1358, Rv1364c, Rv1395, Rv1404, Rv1461, Rv1474c, Rv1534, Rv1540, Rv1556, Rv1626, Rv1674c, Rv1685c, Rv1719, Rv1766, Rv1773c, Rv1776c, Rv1828, Rv1830, Rv1863c, Rv1904, Rv1931c, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2118c, Rv2132, Rv2165c, Rv2166c, Rv2204c, Rv2250c, Rv2282c, Rv2327, Rv2367c, Rv2372c, Rv2407, Rv2420c, Rv2477c, Rv2488c, Rv2506, Rv2551c, Rv2554c, Rv2603c, Rv2630, Rv2631, Rv2638, Rv2640c, Rv2642, Rv2689c, Rv2733c, Rv2752c, Rv2803, Rv2842c, Rv2884, Rv2887, Rv2912c, Rv2966c, Rv2989, Rv3050c, Rv3055, Rv3058c, Rv3060c, Rv3066, Rv3098A, Rv3160c, Rv3167c, Rv3173c, Rv3208, Rv3241c, Rv3249c, Rv3295, Rv3300c, Rv3334, Rv3404c, Rv3405c, Rv3421c, Rv3422c, Rv3557c, Rv3575c, Rv3579c, Rv3736, Rv3752c, Rv3788, Rv3796, Rv3830c, Rv3833, alaS, alkA, argR, argS, aspS, blaI, clgR, cmr, cmtR, crp, csoR, cspA, cspB, cysS1, dcd, def, devR, dnaB, dnaJ1, dnaJ2, dnaK, dxs1, efp, embR, erm(37), espR, ethR, fbpB, fmt, fmu, frr, ftsH, furA, fusA1, gatA, gatB, gatC, gcp, gcvH, gid, glnA1, gltS, glyS, gpsI, greA, groES, higA, hisS, hrcA, hspR, hupB, ideR, ileS, infA, infB, infC, kdpE, kmtR, ksgA, kstR, lepA, lepB, leuS, lexA, lipA, lipB, lsr2, lysS, lysX, mapA, mapB, mazE2, mazE6, mazE9, mazF1, mazF2, mazF3, mazF4, mazF5, mazF6, mazF7, mazF9, mce1R, mce2R, mce3R, mesJ, metS, mfd, miaA, moaR1, moeW, moeY, mprA, mshC, mshD, mtrA, mycP1, mycP2, mycP3, mycP4, mycP5, narL, nmtR, nrdR, nusA, nusB, nusG, oxyS, parD1, pcnA, pheS, pheT, phoP, pknH, pknK, prfA, prfB, proS, prrA, pth, pyrR, rbfA, recA, regX3, relF, relG, relJ, relK, rho, rimI, rimM, rnc, rne, rnpA, rpfA, rpfB, rpfC, rpfD, rpfE, rphA, rplA, rplB, rplC, rplD, rplE, rplF, rplI, rplJ, rplK, rplL, rplM, rplN, rplO, rplP, rplQ, rplR, rplS, rplT, rplU, rplV, rplW, rplX, rplY, rpmA, rpmB2, rpmC, rpmD, rpmE, rpmF, rpmG2, rpmH, rpmI, rpmJ, rpoA, rpoB, rpoC, rpoZ, rpsA, rpsB, rpsC, rpsD, rpsE, rpsF, rpsG, rpsH, rpsI, rpsJ, rpsK, rpsL, rpsM, rpsN1, rpsO, rpsP, rpsQ, rpsR1, rpsR2, rpsS, rpsT, rsbW, rseA, rsfA, rsfB, rshA, rskA, rslA, serS, sigA, sigB, sigC, sigD, sigE, sigF, sigG, sigH, sigI, sigJ, sigK, sigL, sigM, sirR, smpB, smtB, spoU, sppA, tcrA, tcrX, thrS, tlyA, trcR, trmD, trmU, trpS, truA, truB, tsf, tsnR, tuf, typA, tyrS, valS, vapB1, vapB10, vapB11, vapB12, vapB14, vapB19, vapB2, vapB20, vapB22, vapB26, vapB29, vapB31, vapB41, vapB43, vapB9, vapC11, vapC2, vapC22, vapC47, virS, whiB1, whiB2, whiB3, whiB4, whiB5, whiB6, whiB7, zmp1, zur]	FALSE
GO:0010468	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	regulation of gene expression	[4, 5]	[Group10]	35	13.358779	9.630498809392355E-6	3.611437053522133E-4	{Group10=0.08012101850347639}	{Group10=0.08012101850347639}	[Rv0079, Rv0135c, Rv0190, Rv0232, Rv0273c, Rv0275c, Rv0767c, Rv0792c, Rv2640c, Rv2642, Rv3160c, Rv3249c, Rv3830c, alkA, blaI, clgR, cmtR, csoR, dnaK, ftsH, higA, ideR, kmtR, mazE6, mazF6, mprA, prfB, rseA, sigB, sigE, smtB, vapB1, vapB2, whiB1, zur]	[Rv0042c, Rv0043c, Rv0067c, Rv0078, Rv0079, Rv0081, Rv0104, Rv0135c, Rv0144, Rv0158, Rv0190, Rv0195, Rv0232, Rv0238, Rv0258c, Rv0260c, Rv0273c, Rv0275c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0330c, Rv0339c, Rv0377, Rv0386, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0485, Rv0494, Rv0576, Rv0653c, Rv0691c, Rv0737, Rv0767c, Rv0775, Rv0792c, Rv0818, Rv0825c, Rv0880, Rv0890c, Rv0918, Rv0958, Rv0998, Rv1019, Rv1049, Rv1129c, Rv1152, Rv1167c, Rv1219c, Rv1230c, Rv1255c, Rv1287, Rv1353c, Rv1358, Rv1364c, Rv1395, Rv1404, Rv1474c, Rv1534, Rv1556, Rv1674c, Rv1685c, Rv1719, Rv1766, Rv1773c, Rv1776c, Rv1828, Rv1830, Rv1904, Rv1931c, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2132, Rv2166c, Rv2250c, Rv2282c, Rv2327, Rv2420c, Rv2477c, Rv2488c, Rv2506, Rv2603c, Rv2638, Rv2640c, Rv2642, Rv2803, Rv2884, Rv2887, Rv2912c, Rv2989, Rv3050c, Rv3055, Rv3058c, Rv3060c, Rv3066, Rv3098A, Rv3160c, Rv3167c, Rv3173c, Rv3208, Rv3241c, Rv3249c, Rv3295, Rv3334, Rv3405c, Rv3557c, Rv3575c, Rv3736, Rv3788, Rv3830c, Rv3833, alkA, argR, blaI, clgR, cmr, cmtR, crp, csoR, cspA, cspB, devR, dnaJ1, dnaJ2, dnaK, dxs1, efp, embR, espR, ethR, fbpB, fmu, frr, ftsH, furA, fusA1, glnA1, gpsI, greA, groES, higA, hrcA, hspR, hupB, ideR, infA, infB, infC, kdpE, kmtR, kstR, lepA, lexA, lsr2, mazE2, mazE6, mazE9, mazF1, mazF2, mazF3, mazF4, mazF5, mazF6, mazF7, mazF9, mce1R, mce2R, mce3R, mfd, moaR1, mprA, mtrA, narL, nmtR, nrdR, nusA, nusB, nusG, oxyS, parD1, phoP, pknH, pknK, prfA, prfB, prrA, pyrR, regX3, relF, relG, relJ, relK, rnc, rpfA, rpfB, rpfC, rpfD, rpfE, rplA, rplM, rpsD, rsbW, rseA, rsfA, rsfB, rshA, rskA, rslA, sigA, sigB, sigC, sigD, sigE, sigF, sigG, sigH, sigI, sigJ, sigK, sigL, sigM, sirR, smtB, tcrA, tcrX, trcR, tsf, tuf, typA, vapB1, vapB10, vapB11, vapB12, vapB14, vapB19, vapB2, vapB20, vapB22, vapB26, vapB29, vapB31, vapB41, vapB43, vapB9, vapC11, vapC2, vapC22, vapC47, virS, whiB1, whiB2, whiB3, whiB4, whiB5, whiB6, whiB7, zur]	TRUE
GO:0010556	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	regulation of macromolecule biosynthetic process	[4, 5]	[Group10]	29	12.288136	3.1541644674213493E-4	0.002957029188207515	{Group10=0.08012101850347639}	{Group10=0.08012101850347639}	[Rv0079, Rv0135c, Rv0190, Rv0232, Rv0273c, Rv0767c, Rv0792c, Rv2640c, Rv2642, Rv3160c, alkA, blaI, clgR, cmtR, csoR, higA, ideR, kmtR, mazE6, mprA, prfB, rseA, sigB, sigE, smtB, vapB1, vapB2, whiB1, zur]	[Rv0042c, Rv0043c, Rv0067c, Rv0078, Rv0079, Rv0081, Rv0104, Rv0135c, Rv0144, Rv0158, Rv0190, Rv0195, Rv0232, Rv0238, Rv0258c, Rv0260c, Rv0273c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0330c, Rv0339c, Rv0377, Rv0386, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0494, Rv0576, Rv0653c, Rv0691c, Rv0737, Rv0767c, Rv0792c, Rv0818, Rv0880, Rv0890c, Rv0918, Rv0958, Rv0998, Rv1019, Rv1049, Rv1129c, Rv1152, Rv1167c, Rv1219c, Rv1230c, Rv1255c, Rv1287, Rv1353c, Rv1358, Rv1364c, Rv1395, Rv1404, Rv1474c, Rv1534, Rv1556, Rv1626, Rv1674c, Rv1685c, Rv1719, Rv1766, Rv1773c, Rv1828, Rv1830, Rv1904, Rv1931c, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2132, Rv2166c, Rv2250c, Rv2282c, Rv2327, Rv2420c, Rv2477c, Rv2488c, Rv2506, Rv2603c, Rv2638, Rv2640c, Rv2642, Rv2803, Rv2884, Rv2887, Rv2912c, Rv2989, Rv3050c, Rv3055, Rv3058c, Rv3060c, Rv3066, Rv3160c, Rv3167c, Rv3173c, Rv3208, Rv3241c, Rv3295, Rv3334, Rv3405c, Rv3557c, Rv3575c, Rv3736, Rv3788, Rv3833, alkA, argR, blaI, clgR, cmr, cmtR, crp, csoR, cspA, cspB, devR, dnaA, efp, embR, espR, ethR, fmu, frr, furA, fusA1, greA, groES, higA, hrcA, hspR, hupB, ideR, infA, infB, infC, kdpE, kmtR, kstR, lepA, lexA, lsr2, mazE2, mazE6, mazE9, mazF3, mazF7, mce1R, mce2R, mce3R, mfd, moaR1, mprA, mtrA, narL, nmtR, nrdR, nusA, nusB, nusG, oxyS, parD1, phoP, pknH, pknK, prfA, prfB, prrA, pyrR, regX3, relF, relG, relJ, relK, rplA, rplM, rpsD, rsbW, rseA, rsfA, rsfB, rshA, rskA, rslA, sigA, sigB, sigC, sigD, sigE, sigF, sigG, sigH, sigI, sigJ, sigK, sigL, sigM, sirR, smtB, tcrA, tcrX, trcR, tsf, tuf, typA, vapB1, vapB10, vapB11, vapB12, vapB14, vapB19, vapB2, vapB20, vapB22, vapB26, vapB29, vapB31, vapB41, vapB43, vapB9, vapC11, vapC2, vapC22, vapC47, virS, whiB1, whiB2, whiB3, whiB4, whiB5, whiB6, whiB7, zur]	FALSE
GO:0010558	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	negative regulation of macromolecule biosynthetic process	[4, 5, 6]	[Group10]	10	19.607843	0.0011908891860816914	0.006870514535086681	{Group10=0.08012101850347639}	{Group10=0.08012101850347639}	[Rv0079, Rv0190, Rv0792c, blaI, csoR, higA, ideR, mprA, whiB1, zur]	[Rv0079, Rv0190, Rv0792c, Rv1353c, Rv1719, Rv1766, Rv1773c, Rv1985c, Rv2011c, Rv2166c, Rv2420c, Rv2477c, Rv2989, Rv3241c, blaI, crp, csoR, cspA, cspB, ethR, furA, higA, hrcA, hspR, ideR, lexA, mazF3, mazF7, mce2R, mce3R, mprA, nrdR, phoP, relG, relK, rplM, rsbW, rshA, rskA, rslA, sirR, vapC11, vapC2, vapC22, vapC47, whiB1, whiB2, whiB3, whiB4, whiB7, zur]	FALSE
GO:0016125	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	sterol metabolic process	[4, 5]	[Group05]	7	17.5	0.012457452389855149	0.04062212735822331	{Group05=0.01211554111523757}	{Group05=0.013629983754642267}	[cyp123, cyp142, cyp51, fadA5, fadD19, hsaB, hsaC]	[Rv1129c, Rv2216, Rv3541c, Rv3542c, Rv3551, Rv3552, Rv3553, Rv3559c, choD, cyp123, cyp124, cyp125, cyp126, cyp128, cyp130, cyp136, cyp142, cyp143, cyp51, echA20, erg3, fadA5, fadA6, fadD19, fadD3, fadE26, fadE27, fadE28, fadE29, fadE30, fadE33, fadE34, hsaA, hsaB, hsaC, kshA, kshB, kstD, ltp2, prpD]	TRUE
