ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0006740	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	NADPH regeneration	[3, 4]	[Group00]	9	81.818184	0.0017172821255462057	0.023278713257404122	{Group00=0.0017172821255462057}	{Group00=0.002060738550655447}	[devB, gnd2, pntAa, pntAb, rpe, tal, tkt, zwf1, zwf2]	[devB, gnd1, gnd2, pntAa, pntAb, rpe, rpiB, tal, tkt, zwf1, zwf2]	TRUE
GO:0006810	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	transport	[3]	[Group11]	121	44.64945	1.1532304552310692E-4	0.005276029332682142	{Group11=1.1532304552310692E-4}	{Group11=2.767753092554566E-4}	[Rv0073, Rv0203, Rv0205, Rv0613c, Rv1272c, Rv1273c, Rv1410c, Rv1457c, Rv1672c, Rv2038c, Rv2040c, Rv2199c, Rv2326c, Rv2395, Rv2434c, Rv2585c, Rv2994, Rv3104c, Rv3200c, Rv3253c, Rv3271c, Rv3728, Rv3903c, Rv3910, Rv3921c, ansP1, ansP2, arsA, arsB1, arsB2, atpD, bacA, bfrB, ceoB, ceoC, chaA, cobQ1, cstA, ctaC, ctaD, ctpB, ctpD, ctpE, ctpH, cycA, cysW, dinF, dppA, dppB, dppC, dppD, drrA, drrB, drrC, emrB, esxA, esxB, fadD1, fadD6, fbpC, ftsY, glfT1, glnQ, kgtP, lppX, lpqZ, lprG, mctB, mmpL10, mmpL7, mntH, modA, modB, mycP1, nicT, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN, oppA, oppB, oppC, oppD, phoT, phoY1, pitA, pitB, pknF, proV, proW, proX, proZ, pstA2, pstB, pstC1, pstC2, pstS1, pstS2, pstS3, rfbD, rfbE, rodA, secD, secF, secY, sugI, tig, ugpA, ugpC, ugpE, yajC, yjcE, yrbE1A, yrbE1B]	[Rv0027, Rv0037c, Rv0073, Rv0083, Rv0143c, Rv0191, Rv0194, Rv0203, Rv0205, Rv0318c, Rv0385, Rv0488, Rv0588, Rv0613c, Rv0813c, Rv0842, Rv0849, Rv0876c, Rv0888, Rv0986, Rv0987, Rv1200, Rv1232c, Rv1250, Rv1258c, Rv1272c, Rv1273c, Rv1410c, Rv1457c, Rv1634, Rv1672c, Rv1686c, Rv1707, Rv1735c, Rv1739c, Rv1877, Rv1979c, Rv1986, Rv1999c, Rv2025c, Rv2038c, Rv2039c, Rv2040c, Rv2059, Rv2199c, Rv2254c, Rv2265, Rv2326c, Rv2395, Rv2415c, Rv2434c, Rv2456c, Rv2459, Rv2585c, Rv2686c, Rv2687c, Rv2688c, Rv2690c, Rv2717c, Rv2994, Rv3041c, Rv3069, Rv3070, Rv3104c, Rv3200c, Rv3236c, Rv3237c, Rv3239c, Rv3253c, Rv3271c, Rv3273, Rv3728, Rv3737, Rv3821, Rv3848, Rv3903c, Rv3910, Rv3921c, amt, ansP1, ansP2, arfA, arsA, arsB1, arsB2, arsC, atpA, atpB, atpC, atpD, atpE, atpF, atpG, bacA, betP, bfrA, bfrB, ceoB, ceoC, chaA, cobD, cobQ1, corA, cstA, ctaC, ctaD, ctaE, ctpA, ctpB, ctpC, ctpD, ctpE, ctpF, ctpG, ctpH, ctpI, ctpJ, ctpV, cycA, cydC, cydD, cysA1, cysT, cysW, dctA, dinF, dppA, dppB, dppC, dppD, drrA, drrB, drrC, eccA3, eccCa1, eccCb1, efpA, emrB, espA, espB, espC, espD, espF, espG1, espI, espR, esxA, esxB, fadD1, fadD17, fadD6, fbpC, ffh, ftsE, ftsW, ftsY, gabP, glbN, glbO, glfT1, glnQ, hbhA, hycE, iniA, irtA, irtB, kdpA, kdpB, kdpC, kdpF, kgtP, lppX, lpqW, lpqY, lpqZ, lprF, lprG, mctB, mgtE, mkl, mmpL10, mmpL3, mmpL7, mmpL8, mmr, mntH, modA, modB, modC, mscL, mycP1, nanT, narK1, narK2, narK3, narU, nicT, nirD, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN, oppA, oppB, oppC, oppD, phoP, phoT, phoY1, phoY2, pitA, pitB, pknF, proV, proW, proX, proZ, pstA1, pstA2, pstB, pstC1, pstC2, pstS1, pstS2, pstS3, qcrB, qcrC, rfbD, rfbE, rocE, rodA, secA1, secA2, secD, secE1, secF, secG, secY, sthA, stp, subI, sugA, sugB, sugC, sugI, tatA, tatB, tatC, tig, ugpA, ugpC, ugpE, uspA, uspB, viuB, yajC, yjcE, yrbE1A, yrbE1B, yrbE2A, yrbE3A, yrbE3B, yrbE4A, yrbE4B]	TRUE
GO:0006817	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	phosphate ion transport	[7]	[Group05]	11	84.61539	2.786225253342384E-4	0.00784429571325625	{Group05=2.786225253342384E-4}	{Group05=5.572450506684768E-4}	[phoT, phoY1, pitA, pitB, pstA2, pstB, pstC1, pstC2, pstS1, pstS2, pstS3]	[phoT, phoY1, phoY2, pitA, pitB, pstA1, pstA2, pstB, pstC1, pstC2, pstS1, pstS2, pstS3]	TRUE
GO:0006996	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	organelle organization	[4]	[Group12]	25	56.81818	0.0017091653433534094	0.024059789064128763	{Group12=1.0627837337152039E-4}	{Group12=3.1883512011456115E-4}	[Rv1251c, Rv3201c, Rv3202c, Rv3649, dinG, dnaB, engA, ercc3, ftsZ, gyrA, helZ, hupB, pknF, priA, recB, recC, recD, recG, rhlE, rplV, rpsS, ruvA, ruvB, topA, typA]	[Rv1251c, Rv2420c, Rv2559c, Rv2816c, Rv2817c, Rv2842c, Rv3201c, Rv3202c, Rv3649, deaD, dinG, dnaB, engA, era, ercc3, ftsZ, fusA1, fusA2, gyrA, gyrB, helZ, hupB, infC, mfd, pknF, priA, recB, recC, recD, recG, rhlE, rplT, rplV, rplW, rpsG, rpsK, rpsS, ruvA, ruvB, smc, topA, typA, uvrD1, uvrD2]	FALSE
GO:0008137	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	NADH dehydrogenase (ubiquinone) activity	[6, 7, 9]	[Group11]	11	84.61539	2.786225253342384E-4	0.00784429571325625	{Group11=1.1532304552310692E-4}	{Group11=2.767753092554566E-4}	[nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN]	[Rv0083, hycE, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN]	FALSE
GO:0009060	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	aerobic respiration	[6]	[Group10]	29	72.5	7.762782696341474E-7	1.42058923343049E-4	{Group10=6.702521681686647E-7}	{Group10=8.043026018023975E-6}	[Rv0247c, acn, ctaC, ctaD, fum, gabD1, gabD2, glcB, gltA2, icd1, icd2, lpdC, mdh, mqo, nuoB, nuoG, nuoH, nuoI, nuoK, nuoL, nuoM, nuoN, prpC, prpD, sdhA, sdhB, sdhC, sucC, sucD]	[Rv0083, Rv0247c, Rv1248c, Rv2454c, Rv2455c, acn, citA, ctaC, ctaD, ctaE, cydA, cydB, frdB, fum, gabD1, gabD2, glcB, gltA2, icd1, icd2, icl1, lpdC, mdh, mqo, ndh, nuoB, nuoG, nuoH, nuoI, nuoK, nuoL, nuoM, nuoN, prpC, prpD, sdhA, sdhB, sdhC, sucC, sucD]	TRUE
GO:0009066	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	aspartate family amino acid metabolic process	[5, 6, 8]	[Group09]	24	66.666664	6.811865887692203E-5	0.0035616327355647804	{Group09=8.589453998730253E-5}	{Group09=3.435781599492101E-4}	[Rv1059, Rv1718, Rv2294, Rv2522c, Rv3015c, ansA, asd, ask, dapB, dapC, dapD, folD, ilvA, ilvE, lysA, mapA, mapB, metB, metE, nadA, nadB, thrA, thrB, thrC]	[Rv0535, Rv1059, Rv1718, Rv2294, Rv2522c, Rv3015c, ansA, asd, ask, asnB, dapA, dapB, dapC, dapD, dapE, dapF, folD, ilvA, ilvE, lysA, mapA, mapB, metA, metB, metC, metE, metH, metZ, mmuM, mtn, nadA, nadB, sahH, thrA, thrB, thrC]	TRUE
GO:0009067	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	aspartate family amino acid biosynthetic process	[6, 7, 8, 9]	[Group09]	17	60.714287	0.003703184463257159	0.03872472895863201	{Group09=8.589453998730253E-5}	{Group09=3.435781599492101E-4}	[Rv1059, Rv2294, Rv2522c, Rv3015c, asd, ask, dapB, dapC, dapD, folD, ilvE, lysA, metB, metE, thrA, thrB, thrC]	[Rv0535, Rv1059, Rv2294, Rv2522c, Rv3015c, asd, ask, asnB, dapA, dapB, dapC, dapD, dapE, dapF, folD, ilvE, lysA, metA, metB, metC, metE, metH, metZ, mmuM, mtn, thrA, thrB, thrC]	FALSE
GO:0015399	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	primary active transmembrane transporter activity	[5, 7]	[Group11]	34	52.307693	0.0019265946786658846	0.025183344728275492	{Group11=1.1532304552310692E-4}	{Group11=2.767753092554566E-4}	[Rv0613c, Rv1272c, Rv1273c, Rv2038c, Rv2199c, Rv2326c, atpD, bacA, cobQ1, ctaC, ctaD, ctpB, ctpD, ctpE, ctpH, cysW, glfT1, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN, phoT, pstB, rfbE, secD, secF, ugpC]	[Rv0083, Rv0194, Rv0613c, Rv1272c, Rv1273c, Rv2038c, Rv2199c, Rv2326c, Rv3041c, atpA, atpD, bacA, cobD, cobQ1, ctaC, ctaD, ctaE, ctpA, ctpB, ctpC, ctpD, ctpE, ctpF, ctpG, ctpH, ctpI, ctpJ, ctpV, cydC, cydD, cysA1, cysT, cysW, glfT1, hycE, irtA, irtB, kdpA, kdpB, kdpC, kdpF, modC, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN, phoT, pstB, qcrB, qcrC, rfbE, secA1, secA2, secD, secF, secG, sugC, ugpC]	FALSE
GO:0015453	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	oxidoreduction-driven active transmembrane transporter activity	[6, 8]	[Group11]	14	73.68421	5.17195994629903E-4	0.012619582268969634	{Group11=1.1532304552310692E-4}	{Group11=2.767753092554566E-4}	[Rv2199c, ctaC, ctaD, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN]	[Rv0083, Rv2199c, ctaC, ctaD, ctaE, hycE, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN, qcrB, qcrC]	FALSE
GO:0015695	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	organic cation transport	[5, 6]	[Group03]	8	88.888885	0.0011917903207173015	0.02077120273250154	{Group03=0.0011917903207173015}	{Group03=0.001589053760956402}	[Rv1457c, drrA, drrB, drrC, proV, proW, proX, proZ]	[Rv1457c, Rv1686c, drrA, drrB, drrC, proV, proW, proX, proZ]	TRUE
GO:0015833	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	peptide transport	[5, 6]	[Group04]	9	81.818184	0.0017172821255462057	0.023278713257404122	{Group04=0.0017172821255462057}	{Group04=0.002060738550655447}	[Rv2395, Rv2585c, cstA, dppA, dppD, oppA, oppB, oppC, oppD]	[Rv2395, Rv2585c, cstA, cydC, dppA, dppD, lpqW, oppA, oppB, oppC, oppD]	TRUE
GO:0015980	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	energy derivation by oxidation of organic compounds	[4]	[Group10]	36	56.25	2.245574586491232E-4	0.007471639078689008	{Group10=6.702521681686647E-7}	{Group10=8.043026018023975E-6}	[Rv0161, Rv0247c, Rv0248c, Rv1718, Rv3032, acn, ctaC, ctaD, fum, gabD1, gabD2, glcB, glgP, gltA2, icd1, icd2, lpdC, mdh, mqo, nuoB, nuoF, nuoG, nuoH, nuoI, nuoK, nuoL, nuoM, nuoN, prpC, prpD, sdhA, sdhB, sdhC, sucC, sucD, treX]	[Rv0083, Rv0161, Rv0247c, Rv0248c, Rv1248c, Rv1718, Rv2454c, Rv2455c, Rv3032, acn, bisC, citA, ctaC, ctaD, ctaE, cydA, cydB, frdA, frdB, fum, gabD1, gabD2, garA, glcB, glgA, glgB, glgC, glgE, glgP, gltA2, gltD, icd1, icd2, icl1, lpdC, mak, malQ, mdh, mqo, mutA, narG, narH, narI, narX, ndh, nuoB, nuoF, nuoG, nuoH, nuoI, nuoK, nuoL, nuoM, nuoN, prpC, prpD, qcrB, sdhA, sdhB, sdhC, sucC, sucD, treS, treX]	FALSE
