ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0009059	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	macromolecule biosynthetic process	[4]	[Group17]	188	41.685143	2.9125310187072995E-7	4.86392680124119E-6	{Group17=0.3828075551218228}	{Group17=0.3828075551218228}	[Rv0079, Rv0081, Rv0135c, Rv0144, Rv0190, Rv0195, Rv0232, Rv0238, Rv0258c, Rv0273c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0494, Rv0576, Rv0653c, Rv0767c, Rv0792c, Rv0818, Rv0880, Rv0918, Rv0958, Rv1019, Rv1049, Rv1152, Rv1167c, Rv1219c, Rv1255c, Rv1364c, Rv1395, Rv1404, Rv1433, Rv1685c, Rv1766, Rv1773c, Rv1828, Rv1904, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2132, Rv2413c, Rv2638, Rv2640c, Rv2642, Rv2842c, Rv2884, Rv2912c, Rv3050c, Rv3058c, Rv3060c, Rv3066, Rv3160c, Rv3241c, Rv3334, Rv3404c, Rv3405c, Rv3557c, Rv3644c, Rv3736, Rv3788, Rv3789, Rv3833, alaS, alkA, argR, blaI, clgR, cmaA2, cmtR, cpsY, crp, csoR, cysS1, devR, dnaE2, dnaJ1, dnaJ2, fmt, furA, glf, glgB, glmS, greA, groES, higA, hrcA, hspR, ideR, ileS, infA, infC, kdpE, kmtR, kstR, ldtA, ldtB, ligB, lprQ, lysX, mazE2, mazE6, mazE9, mazF3, mce1R, mce2R, moaR1, mprA, murA, murE, murF, murX, nmtR, nrdE, nrdF1, nrdF2, nrdR, nrdZ, nusA, nusG, oxyS, parD1, phoP, pknK, prfB, proS, prrA, relF, relG, relJ, rfe, rplK, rplN, rplS, rplT, rplU, rplY, rpmH, rpmI, rpmJ, rpoA, rpoB, rpoZ, rpsB, rpsD, rpsF, rpsG, rpsJ, rpsK, rpsL, rpsM, rpsO, rpsT, rsbW, rseA, rsfA, rshA, sigA, sigB, sigC, sigE, sigF, sigG, sigL, smtB, trcR, udgA, vapB1, vapB10, vapB14, vapB2, vapB22, vapB29, vapB43, vapB9, vapC2, vapC22, whiB1, whiB3, whiB4, whiB7, zur]	[Rv0042c, Rv0043c, Rv0067c, Rv0078, Rv0079, Rv0081, Rv0104, Rv0111, Rv0135c, Rv0144, Rv0158, Rv0190, Rv0192, Rv0195, Rv0228, Rv0232, Rv0238, Rv0258c, Rv0260c, Rv0273c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0330c, Rv0339c, Rv0377, Rv0386, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0494, Rv0517, Rv0576, Rv0653c, Rv0674, Rv0691c, Rv0737, Rv0767c, Rv0792c, Rv0818, Rv0880, Rv0890c, Rv0918, Rv0958, Rv0998, Rv1002c, Rv1019, Rv1049, Rv1129c, Rv1152, Rv1167c, Rv1219c, Rv1230c, Rv1254, Rv1255c, Rv1287, Rv1353c, Rv1358, Rv1364c, Rv1395, Rv1404, Rv1433, Rv1474c, Rv1534, Rv1556, Rv1565c, Rv1626, Rv1674c, Rv1685c, Rv1700, Rv1719, Rv1766, Rv1773c, Rv1828, Rv1830, Rv1904, Rv1931c, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2090, Rv2132, Rv2166c, Rv2191, Rv2250c, Rv2282c, Rv2327, Rv2413c, Rv2420c, Rv2477c, Rv2478c, Rv2488c, Rv2506, Rv2553c, Rv2559c, Rv2603c, Rv2638, Rv2640c, Rv2642, Rv2803, Rv2842c, Rv2884, Rv2887, Rv2912c, Rv2943A, Rv2944, Rv2959c, Rv2989, Rv3031, Rv3032, Rv3050c, Rv3055, Rv3058c, Rv3060c, Rv3066, Rv3160c, Rv3167c, Rv3173c, Rv3208, Rv3241c, Rv3277, Rv3295, Rv3334, Rv3404c, Rv3405c, Rv3427c, Rv3557c, Rv3575c, Rv3644c, Rv3712, Rv3736, Rv3788, Rv3789, Rv3807c, Rv3833, Rv3910, accD2, accD3, aftA, aftB, aftC, aftD, alaS, alkA, alr, argR, argS, aspS, bacA, blaI, clgR, cmaA1, cmaA2, cmr, cmtR, cobQ2, cpsY, crp, csoR, cspA, cspB, cysS1, dacB1, dacB2, ddlA, def, devR, dinP, dinX, dnaA, dnaB, dnaE1, dnaE2, dnaG, dnaJ1, dnaJ2, dnaN, dnaQ, dnaZX, dprE1, dprE2, efp, embR, espR, ethR, fabG1, fmt, fmu, frr, ftsW, furA, fusA1, gatA, gatB, gatC, glf, glfT1, glfT2, glgA, glgB, glgC, glgE, glmS, glmU, gltS, glyS, greA, groES, gyrA, gyrB, hddA, higA, hisS, hrcA, hspR, hupB, ideR, ileS, infA, infB, infC, inhA, kasB, kdpE, kmtR, kstR, ldtA, ldtB, lepA, leuS, lexA, lgt, ligA, ligB, ligD, lprQ, lspA, lsr2, lysS, lysX, mak, mazE2, mazE6, mazE9, mazF3, mazF7, mce1R, mce2R, mce3R, metS, mfd, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, moaR1, mprA, mrsA, mshC, mtrA, murA, murB, murC, murD, murE, murF, murG, murI, murX, mutT1, mutT2, mutT3, narL, nmtR, nrdE, nrdF1, nrdF2, nrdR, nrdZ, nusA, nusB, nusG, oxyS, parD1, pbpA, pbpB, pcaA, pheS, pheT, phoP, pknB, pknH, pknK, polA, ponA1, ponA2, ppm1, prfA, prfB, priA, proS, prrA, prsA, pth, pyrR, recF, regX3, relF, relG, relJ, relK, rfe, rho, rmlA, rmlB, rmlC, rmlD, rnhB, rodA, rplA, rplB, rplC, rplD, rplE, rplF, rplI, rplJ, rplK, rplL, rplM, rplN, rplO, rplP, rplQ, rplR, rplS, rplT, rplU, rplV, rplW, rplX, rplY, rpmA, rpmB2, rpmC, rpmD, rpmE, rpmF, rpmG2, rpmH, rpmI, rpmJ, rpoA, rpoB, rpoC, rpoZ, rpsA, rpsB, rpsC, rpsD, rpsE, rpsF, rpsG, rpsH, rpsI, rpsJ, rpsK, rpsL, rpsM, rpsN1, rpsO, rpsP, rpsQ, rpsR1, rpsR2, rpsS, rpsT, rsbW, rseA, rsfA, rsfB, rshA, rskA, rslA, serS, sigA, sigB, sigC, sigD, sigE, sigF, sigG, sigH, sigI, sigJ, sigK, sigL, sigM, sirR, smc, smpB, smtB, ssb, tcrA, tcrX, thrS, trcR, treS, trpS, tsf, tuf, typA, tyrS, ubiA, udgA, umaA, uvrD1, valS, vapB1, vapB10, vapB11, vapB12, vapB14, vapB19, vapB2, vapB20, vapB22, vapB26, vapB29, vapB31, vapB41, vapB43, vapB9, vapC11, vapC2, vapC22, vapC47, virS, wbbL1, whiB1, whiB2, whiB3, whiB4, whiB5, whiB6, whiB7, zur]	FALSE
GO:0009266	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to temperature stimulus	[3]	[Group09]	15	78.947365	2.8351613600336076E-5	2.869526952276439E-4	{Group09=2.8351613600336076E-5}	{Group09=5.670322720067216E-5}	[clgR, clpB, deaD, dnaJ1, dnaJ2, dnaK, groEL1, groEL2, groES, hspX, rshA, sigB, sigC, sigE, sigF]	[clgR, clpB, deaD, dnaJ1, dnaJ2, dnaK, groEL1, groEL2, groES, hspX, htpG, rshA, sigB, sigC, sigD, sigE, sigF, sigH, sigI]	TRUE
GO:0009267	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular response to starvation	[4, 5, 6]	[Group15]	19	57.575756	0.001727230970586986	0.009614919069600887	{Group15=5.570195896385287E-5}	{Group15=1.0026352613493516E-4}	[Rv1286, Rv2557, Rv2558, Rv3402c, Rv3583c, cysD, eccA3, grpE, hspX, irtA, irtB, kdpF, mbtA, mbtB, mbtI, pckA, pks2, relA, sigF]	[Rv0560c, Rv1286, Rv1875, Rv2557, Rv2558, Rv3377c, Rv3402c, Rv3583c, apa, cstA, cysD, eccA3, grpE, hspX, hupB, irtA, irtB, kdpF, mbtA, mbtB, mbtI, mpt64, pckA, pknD, pks2, ppk1, pstS1, pstS3, relA, sigF, tcrX, tig, viuB]	FALSE
GO:0009268	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to pH	[3]	[Group04]	13	68.42105	0.0010453531410770179	0.00646570276147637	{Group04=0.0010453531410770179}	{Group04=0.0015680297116155266}	[Rv3083, Rv3085, Rv3087, adhD, arfA, clgR, fadD13, fadE28, lipR, lipV, mprA, narH, tgs4]	[Rv1264, Rv3083, Rv3085, Rv3087, Rv3671c, adhD, arfA, clgR, fadD13, fadE28, lipF, lipR, lipV, mprA, mshD, narH, prpD, tgs4, virS]	TRUE
GO:0009408	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to heat	[3, 4]	[Group09]	13	81.25	5.9804895514333456E-5	5.548565306052048E-4	{Group09=2.8351613600336076E-5}	{Group09=5.670322720067216E-5}	[clgR, clpB, dnaJ1, dnaJ2, dnaK, groEL1, groEL2, groES, hspX, rshA, sigB, sigC, sigE]	[clgR, clpB, dnaJ1, dnaJ2, dnaK, groEL1, groEL2, groES, hspX, htpG, rshA, sigB, sigC, sigD, sigE, sigH]	FALSE
GO:0009636	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to toxic substance	[3]	[Group12]	24	50.0	0.005707709843909751	0.025083882735077067	{Group12=7.563756616892438E-7}	{Group12=3.4036904776015973E-6}	[Rv0464c, Rv0771, Rv1676, Rv1732c, Rv1767, Rv2159c, Rv2688c, adhB, adhD, ahpC, ahpD, ephA, glbN, glbO, higB, katG, mazE3, mazE6, mazE9, mca, mpt53, parD1, parD2, trxB1]	[Rv0194, Rv0464c, Rv0771, Rv0799c, Rv1531, Rv1634, Rv1676, Rv1732c, Rv1767, Rv2159c, Rv2688c, adhB, adhD, ahpC, ahpD, ahpE, bcp, bcpB, bpoB, bpoC, dipZ, dlaT, dsbF, ephA, ephB, glbN, glbO, higB, hpx, katG, lipJ, lpdC, mazE3, mazE6, mazE7, mazE9, mca, mpt53, mscR, parD1, parD2, sodA, sodC, tpx, trxB1, vapB11, vapB20, vapB4]	FALSE
GO:0009892	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	negative regulation of metabolic process	[2, 3, 4]	[Group16]	43	53.75	2.5177794811856074E-5	2.7127043442451383E-4	{Group16=6.539528596139396E-6}	{Group16=1.9618585788418187E-5}	[Rv0079, Rv0190, Rv0792c, Rv1766, Rv1773c, Rv1985c, Rv2011c, Rv3098A, Rv3241c, Rv3642c, blaI, crp, csoR, furA, garA, higA, hrcA, hspR, ideR, mazF1, mazF2, mazF3, mazF5, mazF6, mazF9, mce2R, mprA, nrdR, phoP, phoY2, pknL, relG, rsbW, rshA, uvrA, vapB2, vapC2, vapC22, whiB1, whiB3, whiB4, whiB7, zur]	[Rv0079, Rv0190, Rv0792c, Rv1353c, Rv1719, Rv1766, Rv1773c, Rv1985c, Rv2011c, Rv2166c, Rv2420c, Rv2477c, Rv2989, Rv3098A, Rv3241c, Rv3364c, Rv3642c, blaI, crp, csoR, cspA, cspB, ethR, furA, garA, gpsI, higA, hrcA, hspR, ideR, lexA, mazF1, mazF2, mazF3, mazF4, mazF5, mazF6, mazF7, mazF9, mce2R, mce3R, mprA, nrdR, phoP, phoY1, phoY2, pknA, pknB, pknD, pknE, pknF, pknL, pstP, relG, relK, rpfA, rpfB, rpfC, rpfD, rpfE, rplM, rsbW, rshA, rskA, rslA, sirR, topA, uvrA, uvrD1, vapB2, vapC11, vapC2, vapC22, vapC47, whiB1, whiB2, whiB3, whiB4, whiB7, zur]	FALSE
GO:0010033	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to organic substance	[3]	[Group05]	15	88.23529	1.981972382694003E-6	3.0089944355445316E-5	{Group05=1.981972382694003E-6}	{Group05=7.135100577698412E-6}	[Rv0077c, Rv0888, Rv1685c, Rv1687c, Rv2779c, Rv3160c, Rv3161c, adhB, adhD, atsA, hsaC, kshA, mmpL6, pckA, whiB7]	[Rv0077c, Rv0560c, Rv0888, Rv1685c, Rv1686c, Rv1687c, Rv2779c, Rv3160c, Rv3161c, adhB, adhD, atsA, hsaC, kshA, mmpL6, pckA, whiB7]	TRUE
GO:0010035	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to inorganic substance	[3]	[Group08, Group13]	36	63.157894	7.203588870041547E-7	1.1457136583780365E-5	{Group08=7.203588870041547E-7, Group13=1.4608058407208676E-9}	{Group08=4.322153322024928E-6, Group13=2.6294505132975616E-8}	[Rv0190, Rv1760, Rv2484c, Rv2642, Rv3087, Rv3371, Rv3740c, bfrA, cadI, cmtR, csoR, ctpG, ctpV, dnaK, furA, glnE, hsp, hspX, katG, kmtR, lpqS, mpa, mymT, narG, narH, sigA, sigC, sigE, sigG, smtB, tgs1, tgs2, tgs4, trxB1, whiB1, zur]	[Rv0190, Rv0221, Rv0430, Rv0895, Rv1125, Rv1425, Rv1760, Rv2285, Rv2484c, Rv2642, Rv3087, Rv3224, Rv3371, Rv3480c, Rv3740c, acn, bfrA, cadI, cmtR, csoR, ctpG, ctpV, dnaK, furA, glnE, hsp, hspX, htpG, katG, kmtR, lpqS, lsr2, mntH, mpa, mshD, mymT, narG, narH, pafA, ppiA, sigA, sigC, sigE, sigG, sigJ, sigM, smtB, sodA, sodC, tgs1, tgs2, tgs3, tgs4, trxB1, tuf, whiB1, zur]	TRUE
GO:0010038	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to metal ion	[4]	[Group08, Group13]	16	69.565216	1.978113038491638E-4	0.0016114384264785536	{Group08=7.203588870041547E-7, Group13=1.4608058407208676E-9}	{Group08=4.322153322024928E-6, Group13=2.6294505132975616E-8}	[Rv0190, Rv2642, bfrA, cadI, cmtR, csoR, ctpG, ctpV, dnaK, furA, hspX, kmtR, lpqS, mymT, smtB, zur]	[Rv0190, Rv0430, Rv2642, Rv3224, acn, bfrA, cadI, cmtR, csoR, ctpG, ctpV, dnaK, furA, hspX, kmtR, lpqS, lsr2, mntH, mymT, ppiA, smtB, tuf, zur]	TRUE
GO:0010106	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular response to iron ion starvation	[5, 6, 7, 9, 11]	[Group15]	9	64.28571	0.011946582844978577	0.048660471588083475	{Group15=5.570195896385287E-5}	{Group15=1.0026352613493516E-4}	[Rv3402c, eccA3, irtA, irtB, mbtA, mbtB, mbtI, pckA, pks2]	[Rv0560c, Rv1875, Rv3402c, eccA3, hupB, irtA, irtB, mbtA, mbtB, mbtI, pckA, pks2, tcrX, viuB]	FALSE
GO:0010447	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to acidic pH	[4]	[Group04]	11	68.75	0.002471257628755909	0.012319403701559309	{Group04=0.0010453531410770179}	{Group04=0.0015680297116155266}	[Rv3083, Rv3085, Rv3087, adhD, arfA, clgR, fadD13, lipR, lipV, narH, tgs4]	[Rv3083, Rv3085, Rv3087, Rv3671c, adhD, arfA, clgR, fadD13, lipF, lipR, lipV, mshD, narH, prpD, tgs4, virS]	FALSE
GO:0010467	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	gene expression	[4]	[Group17]	194	45.75472	7.87010364664009E-12	1.752409745318527E-10	{Group17=0.3828075551218228}	{Group17=0.3828075551218228}	[Rv0079, Rv0081, Rv0135c, Rv0144, Rv0190, Rv0195, Rv0208c, Rv0232, Rv0238, Rv0258c, Rv0273c, Rv0275c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0485, Rv0494, Rv0576, Rv0653c, Rv0767c, Rv0775, Rv0792c, Rv0802c, Rv0818, Rv0825c, Rv0828c, Rv0880, Rv0918, Rv0958, Rv1019, Rv1049, Rv1152, Rv1167c, Rv1219c, Rv1255c, Rv1364c, Rv1395, Rv1404, Rv1461, Rv1685c, Rv1766, Rv1773c, Rv1828, Rv1904, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2132, Rv2204c, Rv2367c, Rv2372c, Rv2630, Rv2631, Rv2638, Rv2640c, Rv2642, Rv2842c, Rv2884, Rv2912c, Rv3050c, Rv3058c, Rv3060c, Rv3066, Rv3098A, Rv3160c, Rv3241c, Rv3249c, Rv3334, Rv3404c, Rv3405c, Rv3557c, Rv3736, Rv3788, Rv3830c, Rv3833, alaS, alkA, argR, blaI, clgR, cmtR, crp, csoR, cysS1, devR, dnaJ1, dnaJ2, dnaK, fmt, ftsH, furA, gcvH, greA, groES, higA, hrcA, hspR, ideR, ileS, infA, infC, kdpE, kmtR, kstR, lipB, lysX, mazE2, mazE6, mazE9, mazF1, mazF2, mazF3, mazF5, mazF6, mazF9, mce1R, mce2R, miaA, moaR1, mprA, nmtR, nrdR, nusA, nusG, oxyS, parD1, phoP, pknK, prfB, proS, prrA, relF, relG, relJ, rnc, rne, rplK, rplN, rplS, rplT, rplU, rplY, rpmH, rpmI, rpmJ, rpoA, rpoB, rpoZ, rpsB, rpsD, rpsF, rpsG, rpsJ, rpsK, rpsL, rpsM, rpsO, rpsT, rsbW, rseA, rsfA, rshA, sigA, sigB, sigC, sigE, sigF, sigG, sigL, smtB, sppA, trcR, truA, vapB1, vapB10, vapB14, vapB2, vapB22, vapB29, vapB43, vapB9, vapC2, vapC22, whiB1, whiB3, whiB4, whiB7, zur]	[Rv0042c, Rv0043c, Rv0067c, Rv0078, Rv0079, Rv0081, Rv0104, Rv0135c, Rv0144, Rv0158, Rv0190, Rv0195, Rv0208c, Rv0232, Rv0235c, Rv0238, Rv0258c, Rv0260c, Rv0273c, Rv0275c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0330c, Rv0339c, Rv0377, Rv0380c, Rv0386, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0485, Rv0494, Rv0576, Rv0653c, Rv0658c, Rv0674, Rv0691c, Rv0737, Rv0767c, Rv0775, Rv0792c, Rv0802c, Rv0804, Rv0818, Rv0825c, Rv0828c, Rv0880, Rv0881, Rv0890c, Rv0918, Rv0958, Rv0998, Rv1003, Rv1019, Rv1049, Rv1129c, Rv1140, Rv1152, Rv1167c, Rv1219c, Rv1230c, Rv1255c, Rv1287, Rv1301, Rv1339, Rv1353c, Rv1358, Rv1364c, Rv1395, Rv1404, Rv1461, Rv1474c, Rv1534, Rv1540, Rv1556, Rv1626, Rv1674c, Rv1685c, Rv1719, Rv1766, Rv1773c, Rv1776c, Rv1828, Rv1830, Rv1863c, Rv1904, Rv1931c, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2118c, Rv2132, Rv2165c, Rv2166c, Rv2204c, Rv2250c, Rv2282c, Rv2327, Rv2367c, Rv2372c, Rv2407, Rv2420c, Rv2477c, Rv2488c, Rv2506, Rv2551c, Rv2554c, Rv2603c, Rv2630, Rv2631, Rv2638, Rv2640c, Rv2642, Rv2689c, Rv2733c, Rv2752c, Rv2803, Rv2842c, Rv2884, Rv2887, Rv2912c, Rv2966c, Rv2989, Rv3050c, Rv3055, Rv3058c, Rv3060c, Rv3066, Rv3098A, Rv3160c, Rv3167c, Rv3173c, Rv3208, Rv3241c, Rv3249c, Rv3295, Rv3300c, Rv3334, Rv3404c, Rv3405c, Rv3421c, Rv3422c, Rv3557c, Rv3575c, Rv3579c, Rv3736, Rv3752c, Rv3788, Rv3796, Rv3830c, Rv3833, alaS, alkA, argR, argS, aspS, blaI, clgR, cmr, cmtR, crp, csoR, cspA, cspB, cysS1, dcd, def, devR, dnaB, dnaJ1, dnaJ2, dnaK, dxs1, efp, embR, erm(37), espR, ethR, fbpB, fmt, fmu, frr, ftsH, furA, fusA1, gatA, gatB, gatC, gcp, gcvH, gid, glnA1, gltS, glyS, gpsI, greA, groES, higA, hisS, hrcA, hspR, hupB, ideR, ileS, infA, infB, infC, kdpE, kmtR, ksgA, kstR, lepA, lepB, leuS, lexA, lipA, lipB, lsr2, lysS, lysX, mapA, mapB, mazE2, mazE6, mazE9, mazF1, mazF2, mazF3, mazF4, mazF5, mazF6, mazF7, mazF9, mce1R, mce2R, mce3R, mesJ, metS, mfd, miaA, moaR1, moeW, moeY, mprA, mshC, mshD, mtrA, mycP1, mycP2, mycP3, mycP4, mycP5, narL, nmtR, nrdR, nusA, nusB, nusG, oxyS, parD1, pcnA, pheS, pheT, phoP, pknH, pknK, prfA, prfB, proS, prrA, pth, pyrR, rbfA, recA, regX3, relF, relG, relJ, relK, rho, rimI, rimM, rnc, rne, rnpA, rpfA, rpfB, rpfC, rpfD, rpfE, rphA, rplA, rplB, rplC, rplD, rplE, rplF, rplI, rplJ, rplK, rplL, rplM, rplN, rplO, rplP, rplQ, rplR, rplS, rplT, rplU, rplV, rplW, rplX, rplY, rpmA, rpmB2, rpmC, rpmD, rpmE, rpmF, rpmG2, rpmH, rpmI, rpmJ, rpoA, rpoB, rpoC, rpoZ, rpsA, rpsB, rpsC, rpsD, rpsE, rpsF, rpsG, rpsH, rpsI, rpsJ, rpsK, rpsL, rpsM, rpsN1, rpsO, rpsP, rpsQ, rpsR1, rpsR2, rpsS, rpsT, rsbW, rseA, rsfA, rsfB, rshA, rskA, rslA, serS, sigA, sigB, sigC, sigD, sigE, sigF, sigG, sigH, sigI, sigJ, sigK, sigL, sigM, sirR, smpB, smtB, spoU, sppA, tcrA, tcrX, thrS, tlyA, trcR, trmD, trmU, trpS, truA, truB, tsf, tsnR, tuf, typA, tyrS, valS, vapB1, vapB10, vapB11, vapB12, vapB14, vapB19, vapB2, vapB20, vapB22, vapB26, vapB29, vapB31, vapB41, vapB43, vapB9, vapC11, vapC2, vapC22, vapC47, virS, whiB1, whiB2, whiB3, whiB4, whiB5, whiB6, whiB7, zmp1, zur]	FALSE
GO:0010468	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	regulation of gene expression	[4, 5]	[Group17]	150	57.251907	5.358130827312866E-20	1.7896156963224975E-17	{Group17=0.3828075551218228}	{Group17=0.3828075551218228}	[Rv0079, Rv0081, Rv0135c, Rv0144, Rv0190, Rv0195, Rv0232, Rv0238, Rv0258c, Rv0273c, Rv0275c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0485, Rv0494, Rv0576, Rv0653c, Rv0767c, Rv0775, Rv0792c, Rv0818, Rv0825c, Rv0880, Rv0918, Rv0958, Rv1019, Rv1049, Rv1152, Rv1167c, Rv1219c, Rv1255c, Rv1364c, Rv1395, Rv1404, Rv1685c, Rv1766, Rv1773c, Rv1828, Rv1904, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2132, Rv2638, Rv2640c, Rv2642, Rv2884, Rv2912c, Rv3050c, Rv3058c, Rv3060c, Rv3066, Rv3098A, Rv3160c, Rv3241c, Rv3249c, Rv3334, Rv3405c, Rv3557c, Rv3736, Rv3788, Rv3830c, Rv3833, alkA, argR, blaI, clgR, cmtR, crp, csoR, devR, dnaJ1, dnaJ2, dnaK, ftsH, furA, greA, groES, higA, hrcA, hspR, ideR, infA, infC, kdpE, kmtR, kstR, mazE2, mazE6, mazE9, mazF1, mazF2, mazF3, mazF5, mazF6, mazF9, mce1R, mce2R, moaR1, mprA, nmtR, nrdR, nusA, nusG, oxyS, parD1, phoP, pknK, prfB, prrA, relF, relG, relJ, rnc, rpsD, rsbW, rseA, rsfA, rshA, sigA, sigB, sigC, sigE, sigF, sigG, sigL, smtB, trcR, vapB1, vapB10, vapB14, vapB2, vapB22, vapB29, vapB43, vapB9, vapC2, vapC22, whiB1, whiB3, whiB4, whiB7, zur]	[Rv0042c, Rv0043c, Rv0067c, Rv0078, Rv0079, Rv0081, Rv0104, Rv0135c, Rv0144, Rv0158, Rv0190, Rv0195, Rv0232, Rv0238, Rv0258c, Rv0260c, Rv0273c, Rv0275c, Rv0298, Rv0302, Rv0324, Rv0328, Rv0330c, Rv0339c, Rv0377, Rv0386, Rv0452, Rv0465c, Rv0472c, Rv0474, Rv0485, Rv0494, Rv0576, Rv0653c, Rv0691c, Rv0737, Rv0767c, Rv0775, Rv0792c, Rv0818, Rv0825c, Rv0880, Rv0890c, Rv0918, Rv0958, Rv0998, Rv1019, Rv1049, Rv1129c, Rv1152, Rv1167c, Rv1219c, Rv1230c, Rv1255c, Rv1287, Rv1353c, Rv1358, Rv1364c, Rv1395, Rv1404, Rv1474c, Rv1534, Rv1556, Rv1674c, Rv1685c, Rv1719, Rv1766, Rv1773c, Rv1776c, Rv1828, Rv1830, Rv1904, Rv1931c, Rv1985c, Rv2011c, Rv2034, Rv2050, Rv2132, Rv2166c, Rv2250c, Rv2282c, Rv2327, Rv2420c, Rv2477c, Rv2488c, Rv2506, Rv2603c, Rv2638, Rv2640c, Rv2642, Rv2803, Rv2884, Rv2887, Rv2912c, Rv2989, Rv3050c, Rv3055, Rv3058c, Rv3060c, Rv3066, Rv3098A, Rv3160c, Rv3167c, Rv3173c, Rv3208, Rv3241c, Rv3249c, Rv3295, Rv3334, Rv3405c, Rv3557c, Rv3575c, Rv3736, Rv3788, Rv3830c, Rv3833, alkA, argR, blaI, clgR, cmr, cmtR, crp, csoR, cspA, cspB, devR, dnaJ1, dnaJ2, dnaK, dxs1, efp, embR, espR, ethR, fbpB, fmu, frr, ftsH, furA, fusA1, glnA1, gpsI, greA, groES, higA, hrcA, hspR, hupB, ideR, infA, infB, infC, kdpE, kmtR, kstR, lepA, lexA, lsr2, mazE2, mazE6, mazE9, mazF1, mazF2, mazF3, mazF4, mazF5, mazF6, mazF7, mazF9, mce1R, mce2R, mce3R, mfd, moaR1, mprA, mtrA, narL, nmtR, nrdR, nusA, nusB, nusG, oxyS, parD1, phoP, pknH, pknK, prfA, prfB, prrA, pyrR, regX3, relF, relG, relJ, relK, rnc, rpfA, rpfB, rpfC, rpfD, rpfE, rplA, rplM, rpsD, rsbW, rseA, rsfA, rsfB, rshA, rskA, rslA, sigA, sigB, sigC, sigD, sigE, sigF, sigG, sigH, sigI, sigJ, sigK, sigL, sigM, sirR, smtB, tcrA, tcrX, trcR, tsf, tuf, typA, vapB1, vapB10, vapB11, vapB12, vapB14, vapB19, vapB2, vapB20, vapB22, vapB26, vapB29, vapB31, vapB41, vapB43, vapB9, vapC11, vapC2, vapC22, vapC47, virS, whiB1, whiB2, whiB3, whiB4, whiB5, whiB6, whiB7, zur]	TRUE
GO:0010557	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	positive regulation of macromolecule biosynthetic process	[4, 5, 6]	[Group14]	21	63.636364	1.4112074593957267E-4	0.0012085725421491608	{Group14=0.0013965323823492831}	{Group14=0.001933660221714392}	[Rv0818, Rv1904, Rv2050, Rv2638, Rv2884, clgR, crp, devR, kdpE, mprA, phoP, prrA, rpsD, rseA, rsfA, sigB, sigF, trcR, vapB2, vapB22, zur]	[Rv0339c, Rv0818, Rv1904, Rv2050, Rv2638, Rv2884, clgR, crp, devR, hupB, kdpE, lepA, mprA, mtrA, phoP, pknH, prrA, regX3, rpsD, rseA, rsfA, rsfB, sigB, sigF, sigM, tcrA, tcrX, trcR, vapB11, vapB2, vapB22, virS, zur]	TRUE
